"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Centro-Oeste","Goiás","Feminino","51 a 60","D-Condutor Ônibus","846"
"Centro-Oeste","Goiás","Feminino","51 a 60","E-Condutor Carreta","58"
"Centro-Oeste","Goiás","Feminino","61 a 70","A-Condutor Moto","832"
"Centro-Oeste","Goiás","Feminino","61 a 70","AB-Condutor Moto/Carro","3.120"
"Centro-Oeste","Goiás","Feminino","61 a 70","AC-Condutor Moto/Caminhão","37"
"Centro-Oeste","Goiás","Feminino","61 a 70","AD-Condutor Moto/Ônibus","82"
"Centro-Oeste","Goiás","Feminino","61 a 70","AE-Condutor Moto/Carreta","17"
"Centro-Oeste","Goiás","Feminino","61 a 70","B-Condutor Carro","52.036"
"Centro-Oeste","Goiás","Feminino","61 a 70","C-Condutor Caminhão","165"
"Centro-Oeste","Goiás","Feminino","61 a 70","D-Condutor Ônibus","316"
"Centro-Oeste","Goiás","Feminino","61 a 70","E-Condutor Carreta","15"
"Centro-Oeste","Goiás","Feminino","71 a 80","A-Condutor Moto","76"
"Centro-Oeste","Goiás","Feminino","71 a 80","AB-Condutor Moto/Carro","301"
"Centro-Oeste","Goiás","Feminino","71 a 80","AC-Condutor Moto/Caminhão","5"
"Centro-Oeste","Goiás","Feminino","71 a 80","AD-Condutor Moto/Ônibus","13"
"Centro-Oeste","Goiás","Feminino","71 a 80","AE-Condutor Moto/Carreta","2"
"Centro-Oeste","Goiás","Feminino","71 a 80","B-Condutor Carro","18.661"
"Centro-Oeste","Goiás","Feminino","71 a 80","C-Condutor Caminhão","44"
"Centro-Oeste","Goiás","Feminino","71 a 80","D-Condutor Ônibus","51"
"Centro-Oeste","Goiás","Feminino","71 a 80","E-Condutor Carreta","3"
"Centro-Oeste","Goiás","Feminino","71 a 80","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Goiás","Feminino","81 a 90","A-Condutor Moto","4"
"Centro-Oeste","Goiás","Feminino","81 a 90","AB-Condutor Moto/Carro","19"
"Centro-Oeste","Goiás","Feminino","81 a 90","AC-Condutor Moto/Caminhão","1"
"Centro-Oeste","Goiás","Feminino","81 a 90","AD-Condutor Moto/Ônibus","1"
"Centro-Oeste","Goiás","Feminino","81 a 90","B-Condutor Carro","4.351"
"Centro-Oeste","Goiás","Feminino","81 a 90","C-Condutor Caminhão","6"
"Centro-Oeste","Goiás","Feminino","81 a 90","D-Condutor Ônibus","13"
"Centro-Oeste","Goiás","Feminino","91 a 100","AB-Condutor Moto/Carro","1"
"Centro-Oeste","Goiás","Feminino","91 a 100","B-Condutor Carro","569"
"Centro-Oeste","Goiás","Feminino","101 a 120","AB-Condutor Moto/Carro","1"
"Centro-Oeste","Goiás","Feminino","101 a 120","B-Condutor Carro","20"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","A-Condutor Moto","1.432"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AB-Condutor Moto/Carro","19.146"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AC-Condutor Moto/Caminhão","223"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AD-Condutor Moto/Ônibus","67"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AE-Condutor Moto/Carreta","6"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","B-Condutor Carro","4.590"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","C-Condutor Caminhão","22"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","D-Condutor Ônibus","5"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","A-Condutor Moto","4.155"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AB-Condutor Moto/Carro","37.723"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AC-Condutor Moto/Caminhão","1.220"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AD-Condutor Moto/Ônibus","2.445"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AE-Condutor Moto/Carreta","657"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","B-Condutor Carro","9.199"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","C-Condutor Caminhão","82"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","D-Condutor Ônibus","154"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","E-Condutor Carreta","42"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","A-Condutor Moto","4.877"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AB-Condutor Moto/Carro","49.879"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AC-Condutor Moto/Caminhão","2.428"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AD-Condutor Moto/Ônibus","9.132"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AE-Condutor Moto/Carreta","3.820"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","B-Condutor Carro","10.885"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","C-Condutor Caminhão","143"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","D-Condutor Ônibus","458"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","E-Condutor Carreta","112"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","A-Condutor Moto","6.903"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AB-Condutor Moto/Carro","95.626"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AC-Condutor Moto/Caminhão","5.584"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AD-Condutor Moto/Ônibus","31.253"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AE-Condutor Moto/Carreta","17.914"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","B-Condutor Carro","21.185"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","C-Condutor Caminhão","456"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","D-Condutor Ônibus","2.179"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","E-Condutor Carreta","854"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","2"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","A-Condutor Moto","3.991"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AB-Condutor Moto/Carro","62.472"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AC-Condutor Moto/Caminhão","8.417"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AD-Condutor Moto/Ônibus","23.937"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AE-Condutor Moto/Carreta","16.033"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","B-Condutor Carro","22.680"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","C-Condutor Caminhão","2.483"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","D-Condutor Ônibus","4.190"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","E-Condutor Carreta","2.989"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","A-Condutor Moto","2.304"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AB-Condutor Moto/Carro","34.599"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AC-Condutor Moto/Caminhão","11.325"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AD-Condutor Moto/Ônibus","12.372"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AE-Condutor Moto/Carreta","7.481"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","B-Condutor Carro","26.089"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","C-Condutor Caminhão","7.652"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","D-Condutor Ônibus","6.012"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","E-Condutor Carreta","3.977"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","X-Condutor Ciclomotor","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","A-Condutor Moto","760"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AB-Condutor Moto/Carro","12.172"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AC-Condutor Moto/Caminhão","5.661"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AD-Condutor Moto/Ônibus","4.022"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AE-Condutor Moto/Carreta","1.936"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","B-Condutor Carro","25.722"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","C-Condutor Caminhão","11.686"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","D-Condutor Ônibus","6.210"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","E-Condutor Carreta","3.350"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","A-Condutor Moto","212"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AB-Condutor Moto/Carro","3.380"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AC-Condutor Moto/Caminhão","842"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AD-Condutor Moto/Ônibus","538"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AE-Condutor Moto/Carreta","136"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","B-Condutor Carro","20.375"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","C-Condutor Caminhão","6.212"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","D-Condutor Ônibus","2.298"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","E-Condutor Carreta","695"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","A-Condutor Moto","43"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AB-Condutor Moto/Carro","484"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AC-Condutor Moto/Caminhão","140"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AD-Condutor Moto/Ônibus","44"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AE-Condutor Moto/Carreta","7"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","B-Condutor Carro","10.270"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","C-Condutor Caminhão","3.001"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","D-Condutor Ônibus","507"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","E-Condutor Carreta","78"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","A-Condutor Moto","2"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","AB-Condutor Moto/Carro","49"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","AC-Condutor Moto/Caminhão","13"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","B-Condutor Carro","3.523"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","C-Condutor Caminhão","565"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","D-Condutor Ônibus","34"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","E-Condutor Carreta","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","101 a 120","AB-Condutor Moto/Carro","2"
"Centro-Oeste","Mato Grosso do Sul","Masculino","101 a 120","B-Condutor Carro","495"
"Centro-Oeste","Mato Grosso do Sul","Masculino","101 a 120","C-Condutor Caminhão","38"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","A-Condutor Moto","808"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","AB-Condutor Moto/Carro","7.403"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","AC-Condutor Moto/Caminhão","4"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","AD-Condutor Moto/Ônibus","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","B-Condutor Carro","5.285"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","C-Condutor Caminhão","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","A-Condutor Moto","3.199"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AB-Condutor Moto/Carro","18.949"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AC-Condutor Moto/Caminhão","35"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AD-Condutor Moto/Ônibus","93"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AE-Condutor Moto/Carreta","5"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","B-Condutor Carro","11.694"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","C-Condutor Caminhão","7"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","D-Condutor Ônibus","6"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","A-Condutor Moto","5.219"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AB-Condutor Moto/Carro","32.515"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AC-Condutor Moto/Caminhão","76"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AD-Condutor Moto/Ônibus","545"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AE-Condutor Moto/Carreta","73"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","B-Condutor Carro","16.663"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","C-Condutor Caminhão","11"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","D-Condutor Ônibus","28"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","E-Condutor Carreta","3"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","X-Condutor Ciclomotor","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","A-Condutor Moto","10.553"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AB-Condutor Moto/Carro","72.341"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AC-Condutor Moto/Caminhão","192"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AD-Condutor Moto/Ônibus","2.008"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AE-Condutor Moto/Carreta","300"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","B-Condutor Carro","39.776"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","C-Condutor Caminhão","23"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","D-Condutor Ônibus","304"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","E-Condutor Carreta","16"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","A-Condutor Moto","7.489"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AB-Condutor Moto/Carro","40.511"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AC-Condutor Moto/Caminhão","158"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AD-Condutor Moto/Ônibus","1.425"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AE-Condutor Moto/Carreta","229"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","B-Condutor Carro","41.510"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","C-Condutor Caminhão","105"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","D-Condutor Ônibus","452"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","E-Condutor Carreta","42"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","X-Condutor Ciclomotor","2"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","A-Condutor Moto","3.193"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AB-Condutor Moto/Carro","14.536"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AC-Condutor Moto/Caminhão","218"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AD-Condutor Moto/Ônibus","404"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AE-Condutor Moto/Carreta","60"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","B-Condutor Carro","37.758"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","C-Condutor Caminhão","336"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","D-Condutor Ônibus","419"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","E-Condutor Carreta","28"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","A-Condutor Moto","498"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AB-Condutor Moto/Carro","2.453"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AC-Condutor Moto/Caminhão","59"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AD-Condutor Moto/Ônibus","68"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AE-Condutor Moto/Carreta","9"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","B-Condutor Carro","24.460"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","C-Condutor Caminhão","187"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","D-Condutor Ônibus","177"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","E-Condutor Carreta","17"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","A-Condutor Moto","37"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","AB-Condutor Moto/Carro","170"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","AC-Condutor Moto/Caminhão","2"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","AD-Condutor Moto/Ônibus","4"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","B-Condutor Carro","9.027"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","C-Condutor Caminhão","50"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","D-Condutor Ônibus","31"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","AB-Condutor Moto/Carro","9"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","AC-Condutor Moto/Caminhão","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","B-Condutor Carro","2.369"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","C-Condutor Caminhão","9"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","D-Condutor Ônibus","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","91 a 100","AB-Condutor Moto/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","91 a 100","B-Condutor Carro","397"
"Centro-Oeste","Mato Grosso do Sul","Feminino","91 a 100","C-Condutor Caminhão","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","101 a 120","B-Condutor Carro","21"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","A-Condutor Moto","320"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AB-Condutor Moto/Carro","26.858"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AC-Condutor Moto/Caminhão","307"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AD-Condutor Moto/Ônibus","37"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AE-Condutor Moto/Carreta","27"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","B-Condutor Carro","3.533"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","C-Condutor Caminhão","15"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","D-Condutor Ônibus","4"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","E-Condutor Carreta","2"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","A-Condutor Moto","1.184"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AB-Condutor Moto/Carro","57.339"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AC-Condutor Moto/Caminhão","907"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AD-Condutor Moto/Ônibus","3.205"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AE-Condutor Moto/Carreta","880"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","B-Condutor Carro","6.723"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","C-Condutor Caminhão","38"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","D-Condutor Ônibus","99"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","E-Condutor Carreta","24"
"Centro-Oeste","Mato Grosso","Masculino","26 a 30","A-Condutor Moto","1.559"
"Centro-Oeste","Mato Grosso","Masculino","26 a 30","AB-Condutor Moto/Carro","75.546"
"Centro-Oeste","Mato Grosso","Masculino","26 a 30","AC-Condutor Moto/Caminhão","1.432"
"Centro-Oeste","Mato Grosso","Masculino","26 a 30","AD-Condutor Moto/Ônibus","11.844"
