"Região Habilitação Atual","UF Habilitação Atual","Sexo","Faixa Etária","Categoria","Qt. Condutor Histórico"
"Centro-Oeste","Goiás","Feminino","51 a 60","B-Condutor Carro","96.296"
"Centro-Oeste","Goiás","Feminino","51 a 60","C-Condutor Caminhão","226"
"Centro-Oeste","Goiás","Feminino","51 a 60","D-Condutor Ônibus","859"
"Centro-Oeste","Goiás","Feminino","51 a 60","E-Condutor Carreta","67"
"Centro-Oeste","Goiás","Feminino","61 a 70","A-Condutor Moto","994"
"Centro-Oeste","Goiás","Feminino","61 a 70","AB-Condutor Moto/Carro","3.941"
"Centro-Oeste","Goiás","Feminino","61 a 70","AC-Condutor Moto/Caminhão","38"
"Centro-Oeste","Goiás","Feminino","61 a 70","AD-Condutor Moto/Ônibus","93"
"Centro-Oeste","Goiás","Feminino","61 a 70","AE-Condutor Moto/Carreta","21"
"Centro-Oeste","Goiás","Feminino","61 a 70","B-Condutor Carro","56.429"
"Centro-Oeste","Goiás","Feminino","61 a 70","C-Condutor Caminhão","159"
"Centro-Oeste","Goiás","Feminino","61 a 70","D-Condutor Ônibus","346"
"Centro-Oeste","Goiás","Feminino","61 a 70","E-Condutor Carreta","17"
"Centro-Oeste","Goiás","Feminino","71 a 80","A-Condutor Moto","105"
"Centro-Oeste","Goiás","Feminino","71 a 80","AB-Condutor Moto/Carro","399"
"Centro-Oeste","Goiás","Feminino","71 a 80","AC-Condutor Moto/Caminhão","8"
"Centro-Oeste","Goiás","Feminino","71 a 80","AD-Condutor Moto/Ônibus","15"
"Centro-Oeste","Goiás","Feminino","71 a 80","AE-Condutor Moto/Carreta","2"
"Centro-Oeste","Goiás","Feminino","71 a 80","B-Condutor Carro","21.164"
"Centro-Oeste","Goiás","Feminino","71 a 80","C-Condutor Caminhão","51"
"Centro-Oeste","Goiás","Feminino","71 a 80","D-Condutor Ônibus","53"
"Centro-Oeste","Goiás","Feminino","71 a 80","E-Condutor Carreta","4"
"Centro-Oeste","Goiás","Feminino","71 a 80","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Goiás","Feminino","81 a 90","A-Condutor Moto","6"
"Centro-Oeste","Goiás","Feminino","81 a 90","AB-Condutor Moto/Carro","21"
"Centro-Oeste","Goiás","Feminino","81 a 90","AC-Condutor Moto/Caminhão","1"
"Centro-Oeste","Goiás","Feminino","81 a 90","AD-Condutor Moto/Ônibus","1"
"Centro-Oeste","Goiás","Feminino","81 a 90","B-Condutor Carro","5.163"
"Centro-Oeste","Goiás","Feminino","81 a 90","C-Condutor Caminhão","8"
"Centro-Oeste","Goiás","Feminino","81 a 90","D-Condutor Ônibus","13"
"Centro-Oeste","Goiás","Feminino","91 a 100","AB-Condutor Moto/Carro","2"
"Centro-Oeste","Goiás","Feminino","91 a 100","B-Condutor Carro","718"
"Centro-Oeste","Goiás","Feminino","91 a 100","D-Condutor Ônibus","2"
"Centro-Oeste","Goiás","Feminino","101 a 120","AB-Condutor Moto/Carro","1"
"Centro-Oeste","Goiás","Feminino","101 a 120","B-Condutor Carro","31"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","A-Condutor Moto","961"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AB-Condutor Moto/Carro","18.350"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AC-Condutor Moto/Caminhão","216"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AD-Condutor Moto/Ônibus","86"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","AE-Condutor Moto/Carreta","20"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","B-Condutor Carro","4.532"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","C-Condutor Caminhão","30"
"Centro-Oeste","Mato Grosso do Sul","Masculino","18 a 21","D-Condutor Ônibus","5"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","A-Condutor Moto","3.517"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AB-Condutor Moto/Carro","36.878"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AC-Condutor Moto/Caminhão","912"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AD-Condutor Moto/Ônibus","2.347"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","AE-Condutor Moto/Carreta","578"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","B-Condutor Carro","8.941"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","C-Condutor Caminhão","66"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","D-Condutor Ônibus","146"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","E-Condutor Carreta","47"
"Centro-Oeste","Mato Grosso do Sul","Masculino","22 a 25","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","A-Condutor Moto","4.650"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AB-Condutor Moto/Carro","51.129"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AC-Condutor Moto/Caminhão","2.235"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AD-Condutor Moto/Ônibus","8.318"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","AE-Condutor Moto/Carreta","3.440"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","B-Condutor Carro","11.437"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","C-Condutor Caminhão","121"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","D-Condutor Ônibus","444"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","E-Condutor Carreta","110"
"Centro-Oeste","Mato Grosso do Sul","Masculino","26 a 30","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","A-Condutor Moto","6.813"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AB-Condutor Moto/Carro","97.866"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AC-Condutor Moto/Caminhão","5.380"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AD-Condutor Moto/Ônibus","30.651"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","AE-Condutor Moto/Carreta","17.552"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","B-Condutor Carro","21.406"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","C-Condutor Caminhão","397"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","D-Condutor Ônibus","1.971"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","E-Condutor Carreta","754"
"Centro-Oeste","Mato Grosso do Sul","Masculino","31 a 40","XB-Condutor Ciclomotor/Carro","3"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","A-Condutor Moto","4.064"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AB-Condutor Moto/Carro","66.555"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AC-Condutor Moto/Caminhão","8.001"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AD-Condutor Moto/Ônibus","25.545"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","AE-Condutor Moto/Carreta","17.213"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","B-Condutor Carro","22.786"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","C-Condutor Caminhão","2.104"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","D-Condutor Ônibus","4.030"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","E-Condutor Carreta","2.883"
"Centro-Oeste","Mato Grosso do Sul","Masculino","41 a 50","XB-Condutor Ciclomotor/Carro","3"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","A-Condutor Moto","2.442"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AB-Condutor Moto/Carro","37.860"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AC-Condutor Moto/Caminhão","10.963"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AD-Condutor Moto/Ônibus","13.235"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","AE-Condutor Moto/Carreta","8.270"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","B-Condutor Carro","26.361"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","C-Condutor Caminhão","6.764"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","D-Condutor Ônibus","5.787"
"Centro-Oeste","Mato Grosso do Sul","Masculino","51 a 60","E-Condutor Carreta","3.969"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","A-Condutor Moto","852"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AB-Condutor Moto/Carro","14.095"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AC-Condutor Moto/Caminhão","6.232"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AD-Condutor Moto/Ônibus","4.582"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","AE-Condutor Moto/Carreta","2.308"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","B-Condutor Carro","26.477"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","C-Condutor Caminhão","11.503"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","D-Condutor Ônibus","6.317"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","E-Condutor Carreta","3.555"
"Centro-Oeste","Mato Grosso do Sul","Masculino","61 a 70","X-Condutor Ciclomotor","1"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","A-Condutor Moto","238"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AB-Condutor Moto/Carro","4.068"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AC-Condutor Moto/Caminhão","969"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AD-Condutor Moto/Ônibus","659"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","AE-Condutor Moto/Carreta","170"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","B-Condutor Carro","21.722"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","C-Condutor Caminhão","6.289"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","D-Condutor Ônibus","2.506"
"Centro-Oeste","Mato Grosso do Sul","Masculino","71 a 80","E-Condutor Carreta","813"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","A-Condutor Moto","50"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AB-Condutor Moto/Carro","598"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AC-Condutor Moto/Caminhão","163"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AD-Condutor Moto/Ônibus","56"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","AE-Condutor Moto/Carreta","9"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","B-Condutor Carro","11.256"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","C-Condutor Caminhão","3.316"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","D-Condutor Ônibus","614"
"Centro-Oeste","Mato Grosso do Sul","Masculino","81 a 90","E-Condutor Carreta","108"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","A-Condutor Moto","3"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","AB-Condutor Moto/Carro","61"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","AC-Condutor Moto/Caminhão","18"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","B-Condutor Carro","4.050"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","C-Condutor Caminhão","732"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","D-Condutor Ônibus","42"
"Centro-Oeste","Mato Grosso do Sul","Masculino","91 a 100","E-Condutor Carreta","3"
"Centro-Oeste","Mato Grosso do Sul","Masculino","101 a 120","AB-Condutor Moto/Carro","5"
"Centro-Oeste","Mato Grosso do Sul","Masculino","101 a 120","B-Condutor Carro","672"
"Centro-Oeste","Mato Grosso do Sul","Masculino","101 a 120","C-Condutor Caminhão","54"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","A-Condutor Moto","435"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","AB-Condutor Moto/Carro","7.540"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","AC-Condutor Moto/Caminhão","4"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","AD-Condutor Moto/Ônibus","3"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","B-Condutor Carro","5.336"
"Centro-Oeste","Mato Grosso do Sul","Feminino","18 a 21","C-Condutor Caminhão","3"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","A-Condutor Moto","2.547"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AB-Condutor Moto/Carro","18.372"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AC-Condutor Moto/Caminhão","21"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AD-Condutor Moto/Ônibus","91"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","AE-Condutor Moto/Carreta","7"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","B-Condutor Carro","11.659"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","C-Condutor Caminhão","7"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","D-Condutor Ônibus","4"
"Centro-Oeste","Mato Grosso do Sul","Feminino","22 a 25","E-Condutor Carreta","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","A-Condutor Moto","4.765"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AB-Condutor Moto/Carro","32.480"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AC-Condutor Moto/Caminhão","78"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AD-Condutor Moto/Ônibus","489"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","AE-Condutor Moto/Carreta","62"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","B-Condutor Carro","17.320"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","C-Condutor Caminhão","11"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","D-Condutor Ônibus","32"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","E-Condutor Carreta","3"
"Centro-Oeste","Mato Grosso do Sul","Feminino","26 a 30","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","A-Condutor Moto","10.158"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AB-Condutor Moto/Carro","74.487"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AC-Condutor Moto/Caminhão","184"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AD-Condutor Moto/Ônibus","2.045"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","AE-Condutor Moto/Carreta","318"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","B-Condutor Carro","39.513"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","C-Condutor Caminhão","22"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","D-Condutor Ônibus","275"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","E-Condutor Carreta","14"
"Centro-Oeste","Mato Grosso do Sul","Feminino","31 a 40","XB-Condutor Ciclomotor/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","A-Condutor Moto","7.745"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AB-Condutor Moto/Carro","44.360"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AC-Condutor Moto/Caminhão","157"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AD-Condutor Moto/Ônibus","1.561"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","AE-Condutor Moto/Carreta","266"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","B-Condutor Carro","42.659"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","C-Condutor Caminhão","78"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","D-Condutor Ônibus","474"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","E-Condutor Carreta","46"
"Centro-Oeste","Mato Grosso do Sul","Feminino","41 a 50","X-Condutor Ciclomotor","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","A-Condutor Moto","3.517"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AB-Condutor Moto/Carro","16.626"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AC-Condutor Moto/Caminhão","213"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AD-Condutor Moto/Ônibus","475"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","AE-Condutor Moto/Carreta","71"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","B-Condutor Carro","38.537"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","C-Condutor Caminhão","297"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","D-Condutor Ônibus","419"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","E-Condutor Carreta","31"
"Centro-Oeste","Mato Grosso do Sul","Feminino","51 a 60","X-Condutor Ciclomotor","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","A-Condutor Moto","642"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AB-Condutor Moto/Carro","3.090"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AC-Condutor Moto/Caminhão","64"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AD-Condutor Moto/Ônibus","81"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","AE-Condutor Moto/Carreta","11"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","B-Condutor Carro","26.376"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","C-Condutor Caminhão","195"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","D-Condutor Ônibus","198"
"Centro-Oeste","Mato Grosso do Sul","Feminino","61 a 70","E-Condutor Carreta","17"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","A-Condutor Moto","45"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","AB-Condutor Moto/Carro","237"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","AC-Condutor Moto/Caminhão","2"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","AD-Condutor Moto/Ônibus","4"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","AE-Condutor Moto/Carreta","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","B-Condutor Carro","10.146"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","C-Condutor Caminhão","54"
"Centro-Oeste","Mato Grosso do Sul","Feminino","71 a 80","D-Condutor Ônibus","29"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","AB-Condutor Moto/Carro","10"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","AC-Condutor Moto/Caminhão","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","B-Condutor Carro","2.759"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","C-Condutor Caminhão","12"
"Centro-Oeste","Mato Grosso do Sul","Feminino","81 a 90","D-Condutor Ônibus","6"
"Centro-Oeste","Mato Grosso do Sul","Feminino","91 a 100","AB-Condutor Moto/Carro","1"
"Centro-Oeste","Mato Grosso do Sul","Feminino","91 a 100","B-Condutor Carro","498"
"Centro-Oeste","Mato Grosso do Sul","Feminino","91 a 100","C-Condutor Caminhão","2"
"Centro-Oeste","Mato Grosso do Sul","Feminino","101 a 120","B-Condutor Carro","27"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","A-Condutor Moto","269"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AB-Condutor Moto/Carro","20.159"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AC-Condutor Moto/Caminhão","209"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AD-Condutor Moto/Ônibus","26"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","AE-Condutor Moto/Carreta","18"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","B-Condutor Carro","2.820"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","C-Condutor Caminhão","15"
"Centro-Oeste","Mato Grosso","Masculino","18 a 21","E-Condutor Carreta","1"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","A-Condutor Moto","1.058"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AB-Condutor Moto/Carro","53.383"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AC-Condutor Moto/Caminhão","742"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AD-Condutor Moto/Ônibus","2.497"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","AE-Condutor Moto/Carreta","686"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","B-Condutor Carro","6.498"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","C-Condutor Caminhão","31"
"Centro-Oeste","Mato Grosso","Masculino","22 a 25","D-Condutor Ônibus","91"
